input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
rgi_report	OprN	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000805	rgi	rgi_v1	100.0	NODE_14_length_307150_cov_63.665045_256			270964.0	272382.0					-		100.0						fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic		antibiotic efflux
rgi_report	PC1 beta-lactamase (blaZ)	blaZ beta-lactamase	CARD	card_v1	3000621	rgi	rgi_v1	96.8	NODE_506_length_14937_cov_66.210724_1			180.0	1025.0					+		100.0						penam		antibiotic inactivation
rgi_report	PDC-8	PDC beta-lactamase	CARD	card_v1	3002507	rgi	rgi_v1	100.0	NODE_27_length_210538_cov_63.527487_102			119254.0	120447.0					-		100.0						monobactam; carbapenem; cephalosporin		antibiotic inactivation
rgi_report	PER-1	PER beta-lactamase	CARD	card_v1	3002363	rgi	rgi_v1	100.0	NODE_638_length_6076_cov_63.771300_3			1519.0	2445.0					-		100.0						monobactam; carbapenem; cephalosporin; penam; penem		antibiotic inactivation
rgi_report	PmpM	multidrug and toxic compound extrusion (MATE) transporter	CARD	card_v1	3004077	rgi	rgi_v1	100.0	NODE_131_length_90162_cov_63.336167_12			11834.0	13267.0					+		100.0						fluoroquinolone antibiotic; aminoglycoside antibiotic; benzalkonium chloride		antibiotic efflux
rgi_report	PmrF	pmr phosphoethanolamine transferase	CARD	card_v1	3003578	rgi	rgi_v1	99.69	NODE_23_length_225448_cov_63.716726_174			200638.0	201606.0					+		100.0						peptide antibiotic		antibiotic target alteration
rgi_report	PmrF	pmr phosphoethanolamine transferase	CARD	card_v1	3003578	rgi	rgi_v1	83.69	NODE_41_length_180426_cov_63.802269_131			155187.0	156170.0					+		101.55						peptide antibiotic		antibiotic target alteration
rgi_report	PmrF	pmr phosphoethanolamine transferase	CARD	card_v1	3003578	rgi	rgi_v1	88.47	NODE_245_length_49170_cov_63.988272_22			21612.0	22595.0					-		101.55						peptide antibiotic		antibiotic target alteration
rgi_report	Pseudomonas aeruginosa CpxR	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3004054	rgi	rgi_v1	100.0	NODE_28_length_204776_cov_63.644223_19			17472.0	18149.0					+		100.0						macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem		antibiotic efflux
rgi_report	Pseudomonas aeruginosa catB7	chloramphenicol acetyltransferase (CAT)	CARD	card_v1	3002679	rgi	rgi_v1	99.06	NODE_192_length_65108_cov_63.356079_39			52225.0	52863.0					-		100.0						phenicol antibiotic		antibiotic inactivation
rgi_report	Pseudomonas aeruginosa emrE	small multidrug resistance (SMR) antibiotic efflux pump	CARD	card_v1	3004038	rgi	rgi_v1	100.0	NODE_4_length_578031_cov_63.326688_298			353179.0	353511.0					-		100.0						aminoglycoside antibiotic		antibiotic efflux
rgi_report	Pseudomonas aeruginosa soxR	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3004107	rgi	rgi_v1	100.0	NODE_95_length_110966_cov_64.004959_88			93089.0	93559.0					-		100.0						fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; acridine dye; rifamycin antibiotic; phenicol antibiotic; triclosan		antibiotic target alteration; antibiotic efflux
rgi_report	QnrB20	quinolone resistance protein (qnr)	CARD	card_v1	3002735	rgi	rgi_v1	99.53	NODE_803_length_2615_cov_137.732031_2			348.0	992.0					+		94.69						fluoroquinolone antibiotic		antibiotic target protection
rgi_report	QnrB72	quinolone resistance protein (qnr)	CARD	card_v1	3002784	rgi	rgi_v1	95.89	NODE_16_length_274800_cov_64.054272_190 			205677.0	205898.0					+		34.11						fluoroquinolone antibiotic		antibiotic target protection
rgi_report	QnrS1	quinolone resistance protein (qnr)	CARD	card_v1	3002790	rgi	rgi_v1	100.0	NODE_820_length_2478_cov_122.500619_2			749.0	1405.0					-		100.0						fluoroquinolone antibiotic		antibiotic target protection
rgi_report	SAT-4	streptothricin acetyltransferase (SAT)	CARD	card_v1	3002897	rgi	rgi_v1	97.22	NODE_758_length_3197_cov_63.627307_3			769.0	1299.0					+		97.78						nucleoside antibiotic		antibiotic inactivation
rgi_report	SHV-134	SHV beta-lactamase	CARD	card_v1	3001178	rgi	rgi_v1	99.65	NODE_904_length_1740_cov_248.284273_1			3.0	884.0					+		102.45						carbapenem; cephalosporin; penam		antibiotic inactivation
rgi_report	SRT-2	SRT beta-lactamase	CARD	card_v1	3002494	rgi	rgi_v1	97.62	NODE_39_length_188090_cov_63.668418_64			71435.0	72571.0					-		100.0						cephalosporin		antibiotic inactivation
rgi_report	Staphylococcus aureus FosB	fosfomycin thiol transferase	CARD	card_v1	3004661	rgi	rgi_v1	100.0	NODE_55_length_159027_cov_63.633967_25			25401.0	25820.0					-		100.0						fosfomycin		antibiotic inactivation
rgi_report	Staphylococcus aureus LmrS	major facilitator superfamily (MFS) antibiotic efflux pump	CARD	card_v1	3004572	rgi	rgi_v1	99.58	NODE_456_length_19972_cov_66.871918_2			1620.0	3065.0					-		100.21						macrolide antibiotic; aminoglycoside antibiotic; oxazolidinone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic		antibiotic efflux
rgi_report	Staphylococcus aureus norA	major facilitator superfamily (MFS) antibiotic efflux pump	CARD	card_v1	3004667	rgi	rgi_v1	99.74	NODE_1_length_721411_cov_63.638872_63			63109.0	64275.0					+		100.0						fluoroquinolone antibiotic		antibiotic efflux
rgi_report	TEM-1	TEM beta-lactamase	CARD	card_v1	3000873	rgi	rgi_v1	100.0	NODE_1053_length_990_cov_318.018182_1			1.0	843.0					+		97.9						monobactam; cephalosporin; penam; penem		antibiotic inactivation
rgi_report	TEM-59	TEM beta-lactamase	CARD	card_v1	3000928	rgi	rgi_v1	100.0	NODE_1653_length_109_cov_72.111111_1 			37.0	108.0					+		8.66						monobactam; cephalosporin; penam; penem		antibiotic inactivation
rgi_report	TEM-59	TEM beta-lactamase	CARD	card_v1	3000928	rgi	rgi_v1	100.0	NODE_1776_length_92_cov_210.135135_1 			20.0	91.0					+		8.66						monobactam; cephalosporin; penam; penem		antibiotic inactivation
rgi_report	TolC	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000237	rgi	rgi_v1	100.0	NODE_80_length_131520_cov_63.684996_96			100331.0	101819.0					+		99.6						macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem		antibiotic efflux
rgi_report	TriA	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3003679	rgi	rgi_v1	100.0	NODE_49_length_171302_cov_63.263759_102			109941.0	111093.0					-		95.82						triclosan		antibiotic efflux
rgi_report	TriB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3003680	rgi	rgi_v1	99.72	NODE_49_length_171302_cov_63.263759_101			108874.0	109944.0					-		100.0						triclosan		antibiotic efflux
rgi_report	TriC	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3003681	rgi	rgi_v1	100.0	NODE_49_length_171302_cov_63.263759_100			105830.0	108877.0					-		100.0						triclosan		antibiotic efflux
rgi_report	VIM-4	VIM beta-lactamase	CARD	card_v1	3002274	rgi	rgi_v1	100.0	NODE_1070_length_895_cov_52.776190_1			13.0	813.0					-		100.0						carbapenem; cephalosporin; cephamycin; penam; penem		antibiotic inactivation
rgi_report	YojI	ATP-binding cassette (ABC) antibiotic efflux pump	CARD	card_v1	3003952	rgi	rgi_v1	99.27	NODE_23_length_225448_cov_63.716726_130			138885.0	140528.0					-		100.0						peptide antibiotic		antibiotic efflux
rgi_report	aad(6)	ANT(6)	CARD	card_v1	3002628	rgi	rgi_v1	99.0	NODE_758_length_3197_cov_63.627307_1 			173.0	475.0					+		36.23						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aad(6)	ANT(6)	CARD	card_v1	3002628	rgi	rgi_v1	98.7	NODE_758_length_3197_cov_63.627307_2 			539.0	772.0					+		27.9						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA15	ANT(3'')	CARD	card_v1	3002615	rgi	rgi_v1	100.0	NODE_1722_length_105_cov_144.900000_1 			3.0	104.0					-		12.93						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA2	ANT(3'')	CARD	card_v1	3002602	rgi	rgi_v1	99.61	NODE_1071_length_891_cov_118.978469_1			108.0	890.0					-		100.39						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA23	ANT(3'')	CARD	card_v1	3002620	rgi	rgi_v1	98.11	NODE_981_length_1298_cov_145.691070_3 			1138.0	1296.0					-		20.08						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA23	ANT(3'')	CARD	card_v1	3002620	rgi	rgi_v1	100.0	NODE_1394_length_271_cov_148.129630_1 			108.0	269.0					-		20.46						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA25	ANT(3'')	CARD	card_v1	3003197	rgi	rgi_v1	100.0	NODE_1048_length_1023_cov_64.204545_2 			961.0	1023.0					+		7.98						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA3	ANT(3'')	CARD	card_v1	3002603	rgi	rgi_v1	100.0	NODE_1592_length_123_cov_74.985294_1 			1.0	123.0					-		15.59						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	aadA5	ANT(3'')	CARD	card_v1	3002605	rgi	rgi_v1	100.0	NODE_926_length_1610_cov_65.670740_1			150.0	938.0					-		100.0						aminoglycoside antibiotic		antibiotic inactivation
rgi_report	abcA	ATP-binding cassette (ABC) antibiotic efflux pump	CARD	card_v1	3003942	rgi	rgi_v1	100.0	NODE_473_length_18011_cov_63.512252_3 			1659.0	1835.0					-		3.99						cephalosporin; penam; peptide antibiotic		antibiotic efflux
rgi_report	abeM	multidrug and toxic compound extrusion (MATE) transporter	CARD	card_v1	3000753	rgi	rgi_v1	99.78	NODE_168_length_72736_cov_63.244823_5			3722.0	5068.0					+		100.0						fluoroquinolone antibiotic; acridine dye; triclosan		antibiotic efflux
rgi_report	abeS	small multidrug resistance (SMR) antibiotic efflux pump	CARD	card_v1	3000768	rgi	rgi_v1	100.0	NODE_111_length_101750_cov_63.317538_44			44881.0	45210.0					-		100.0						macrolide antibiotic; aminocoumarin antibiotic		antibiotic efflux
rgi_report	acrB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000216	rgi	rgi_v1	92.85	NODE_5_length_563320_cov_64.083398_386			414151.0	417297.0					+		99.9						fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan		antibiotic efflux
rgi_report	acrB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000216	rgi	rgi_v1	91.52	NODE_20_length_249363_cov_63.448305_162			160777.0	163923.0					-		99.9						fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan		antibiotic efflux
rgi_report	acrB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000216	rgi	rgi_v1	94.66	NODE_35_length_194490_cov_63.551192_100			99581.0	102730.0					-		100.0						fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan		antibiotic efflux
rgi_report	acrB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000216	rgi	rgi_v1	99.9	NODE_198_length_64274_cov_64.106355_47			44258.0	47407.0					-		100.0						fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan		antibiotic efflux
rgi_report	acrD	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000491	rgi	rgi_v1	91.13	NODE_48_length_172629_cov_65.309693_107			121142.0	124255.0					-		100.0						aminoglycoside antibiotic		antibiotic efflux
rgi_report	acrD	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000491	rgi	rgi_v1	91.8	NODE_54_length_159585_cov_63.969072_119			134162.0	137275.0					-		100.0						aminoglycoside antibiotic		antibiotic efflux
rgi_report	acrD	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000491	rgi	rgi_v1	94.99	NODE_57_length_158402_cov_63.810877_121			141729.0	144842.0					-		100.0						aminoglycoside antibiotic		antibiotic efflux
rgi_report	acrD	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000491	rgi	rgi_v1	99.81	NODE_133_length_88640_cov_63.286922_31			31223.0	34336.0					+		100.0						aminoglycoside antibiotic		antibiotic efflux
rgi_report	adeA	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000774	rgi	rgi_v1	100.0	NODE_45_length_178169_cov_63.352830_113			122258.0	123448.0					-		100.0						glycylcycline; tetracycline antibiotic		antibiotic efflux
rgi_report	adeB	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000775	rgi	rgi_v1	100.0	NODE_45_length_178169_cov_63.352830_112			119151.0	122258.0					-		100.1						glycylcycline; tetracycline antibiotic		antibiotic efflux
rgi_report	adeC	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3003811	rgi	rgi_v1	100.0	NODE_45_length_178169_cov_63.352830_111			117677.0	119074.0					-		100.0						glycylcycline; tetracycline antibiotic		antibiotic efflux
rgi_report	adeF	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000777	rgi	rgi_v1	99.81	NODE_111_length_101750_cov_63.317538_36			35937.0	39116.0					-		100.0						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeF	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000777	rgi	rgi_v1	59.81	NODE_239_length_50479_cov_64.178665_37			33824.0	36967.0					+		98.87						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeF	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000777	rgi	rgi_v1	42.12	NODE_354_length_32485_cov_64.457539_32			25157.0	28294.0					-		98.68						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeF	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000777	rgi	rgi_v1	41.65	NODE_404_length_24221_cov_62.455764_2			692.0	3838.0					-		98.96						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeF	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000777	rgi	rgi_v1	40.72	NODE_584_length_9031_cov_73.909202_7			4898.0	8011.0					+		97.92						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeG	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000778	rgi	rgi_v1	100.0	NODE_111_length_101750_cov_63.317538_37			39123.0	40343.0					-		100.0						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeH	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000779	rgi	rgi_v1	99.59	NODE_111_length_101750_cov_63.317538_35			34476.0	35924.0					-		99.79						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeI	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000780	rgi	rgi_v1	100.0	NODE_206_length_62308_cov_63.311037_40			42201.0	43451.0					+		100.0						macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem		antibiotic efflux
rgi_report	adeJ	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000781	rgi	rgi_v1	99.91	NODE_206_length_62308_cov_63.311037_41			43464.0	46640.0					+		100.0						macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem		antibiotic efflux
rgi_report	adeK	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000782	rgi	rgi_v1	100.0	NODE_206_length_62308_cov_63.311037_42			46640.0	48094.0					+		100.0						macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem		antibiotic efflux
rgi_report	adeL	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000620	rgi	rgi_v1	100.0	NODE_111_length_101750_cov_63.317538_39			40559.0	41572.0					+		101.78						fluoroquinolone antibiotic; tetracycline antibiotic		antibiotic efflux
rgi_report	adeN	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000559	rgi	rgi_v1	99.08	NODE_100_length_107249_cov_63.352893_73			75814.0	76467.0					-		100.0						macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem		antibiotic efflux
rgi_report	adeR	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000553	rgi	rgi_v1	99.19	NODE_45_length_178169_cov_63.352830_114			123594.0	124337.0					+		100.0						glycylcycline; tetracycline antibiotic		antibiotic efflux
rgi_report	adeS	resistance-nodulation-cell division (RND) antibiotic efflux pump	CARD	card_v1	3000549	rgi	rgi_v1	96.36	NODE_45_length_178169_cov_63.352830_115			124369.0	125442.0					+		98.89						glycylcycline; tetracycline antibiotic		antibiotic efflux
rgi_report	arlR	major facilitator superfamily (MFS) antibiotic efflux pump	CARD	card_v1	3000838	rgi	rgi_v1	100.0	NODE_517_length_13800_cov_69.130593_2			834.0	1493.0					+		100.0						fluoroquinolone antibiotic; acridine dye		antibiotic efflux
rgi_report	arlS	major facilitator superfamily (MFS) antibiotic efflux pump	CARD	card_v1	3000839	rgi	rgi_v1	100.0	NODE_517_length_13800_cov_69.130593_3			1490.0	2845.0					+		100.0						fluoroquinolone antibiotic; acridine dye		antibiotic efflux
rgi_report	arnA	pmr phosphoethanolamine transferase	CARD	card_v1	3002985	rgi	rgi_v1	99.24	NODE_2_length_643018_cov_63.434838_421			467793.0	469781.0					-		100.0						peptide antibiotic		antibiotic target alteration
rgi_report	arnA	pmr phosphoethanolamine transferase	CARD	card_v1	3002985	rgi	rgi_v1	100.0	NODE_240_length_50133_cov_66.767862_48 			50040.0	50132.0					+		4.68						peptide antibiotic		antibiotic target alteration
rgi_report	arnA	pmr phosphoethanolamine transferase	CARD	card_v1	3002985	rgi	rgi_v1	100.0	NODE_1506_length_171_cov_135.991379_1 			2.0	94.0					-		4.68						peptide antibiotic		antibiotic target alteration
